Timestamp,0neo encoder angle,0absolute encoder angle,0angle reset itterations,Num of reset calls,0neo encoder angle,0absolute encoder angle,0angle reset itterations,Num of reset calls,0neo encoder angle,0absolute encoder angle,0angle reset itterations,Num of reset calls,0neo encoder angle,0absolute encoder angle,0angle reset itterations,Num of reset calls,fl steer angle,fl drive velocity,fr steer angle,fr drive velocity,bl steer angle,bl drive velocity,br steer angle,br drive velocity,fl module position,fr module position,bl module position,br module position,fl target angle,fl target velocity,fr target angle,fr target velocity,bl target angle,bl target velocity,br target angle,br target velocity,fl drive voltage,fr drive voltage,bl drive voltage,br drive voltage,Heading,poseX,poseY,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Vision bot pose TX,Vision bot pose TY,Vision bot pose RZ,Vision bot pose Blue TX,Vision bot pose Blue TY,Vision bot pose Blue RZ,Vision bot pose Red TX,Vision bot pose Red TY,Vision bot pose Red RZ
3.711942,2.328582763671875,2.3285828360104035,2.0,1.0,3.9147191047668457,3.9147189706841563,2.0,1.0,0.8160777688026428,0.8160777791551611,2.0,1.0,2.3746023178100586,2.376136240434858,2.0,1.0,133.41796460530765,-0.0,224.2968826823722,-0.0,46.757811906844395,-0.0,136.05469083249935,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,133.41796460530765,0.0,-133.41796460530765,133.41796460530765,0.0,-133.41796460530765,224.2968826823722,0.0,135.7031173176278,224.2968826823722,0.0,135.7031173176278,46.757811906844395,0.0,-46.75781190684438,46.757811906844395,0.0,-46.75781190684438,136.05469083249935,0.0,-136.05469083249932,136.05469083249935,0.0,-136.05469083249932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.052532,2.328582763671875,2.3285828360104035,2.0,1.0,3.9147191047668457,3.9147189706841563,2.0,1.0,0.8160777688026428,0.8160777791551611,2.0,1.0,2.3746023178100586,2.3746022596469727,2.0,1.0,133.41796460530765,-0.0,224.2968826823722,-0.0,46.757811906844395,-0.0,136.05469083249935,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.99725341796875,0.0,0.0,133.41796460530765,0.0,-133.41796460530765,133.41796460530765,0.0,-133.41796460530765,224.2968826823722,0.0,135.7031173176278,224.2968826823722,0.0,135.7031173176278,46.757811906844395,0.0,-46.75781190684438,46.757811906844395,0.0,-46.75781190684438,136.05469083249935,0.0,-136.05469083249932,136.05469083249935,0.0,-136.05469083249932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.092218,2.328582763671875,2.3285828360104035,2.0,1.0,3.9147191047668457,3.9147189706841563,2.0,1.0,0.8160777688026428,0.8160777791551611,2.0,1.0,2.3746023178100586,2.3746022596469727,2.0,1.0,133.41796460530765,-0.0,224.2968826823722,-0.0,46.757811906844395,-0.0,136.05469083249935,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.99725341796875,0.0,0.0,133.41796460530765,0.0,-133.41796460530765,133.41796460530765,0.0,-133.41796460530765,224.2968826823722,0.0,135.7031173176278,224.2968826823722,0.0,135.7031173176278,46.757811906844395,0.0,-46.75781190684438,46.757811906844395,0.0,-46.75781190684438,136.05469083249935,0.0,-136.05469083249932,136.05469083249935,0.0,-136.05469083249932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.115276,2.328582763671875,2.3285828360104035,2.0,1.0,3.9147191047668457,3.9147189706841563,2.0,1.0,0.8160777688026428,0.8160777791551611,2.0,1.0,2.3746023178100586,2.3746022596469727,2.0,1.0,133.41796460530765,-0.0,224.2968826823722,-0.0,46.757811906844395,-0.0,136.05469083249935,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.99725341796875,0.0,0.0,133.41796460530765,0.0,-133.41796460530765,133.41796460530765,0.0,-133.41796460530765,224.2968826823722,0.0,135.7031173176278,224.2968826823722,0.0,135.7031173176278,46.757811906844395,0.0,-46.75781190684438,46.757811906844395,0.0,-46.75781190684438,136.05469083249935,0.0,-136.05469083249932,136.05469083249935,0.0,-136.05469083249932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.159194,2.328582763671875,2.3285828360104035,2.0,1.0,3.9147191047668457,3.9147189706841563,2.0,1.0,0.8160777688026428,0.8160777791551611,2.0,1.0,2.3746023178100586,2.3746022596469727,2.0,1.0,133.41796460530765,-0.0,224.2968826823722,-0.0,46.757811906844395,-0.0,136.05469083249935,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.99725341796875,0.0,0.0,133.41796460530765,0.0,-133.41796460530765,133.41796460530765,0.0,-133.41796460530765,224.2968826823722,0.0,135.7031173176278,224.2968826823722,0.0,135.7031173176278,46.757811906844395,0.0,-46.75781190684438,46.757811906844395,0.0,-46.75781190684438,136.05469083249935,0.0,-136.05469083249932,136.05469083249935,0.0,-136.05469083249932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.207318,2.328582763671875,2.3285828360104035,2.0,1.0,3.9147191047668457,3.9147189706841563,2.0,1.0,0.8160777688026428,0.8160777791551611,2.0,1.0,2.3746023178100586,2.3746022596469727,2.0,1.0,133.41796460530765,-0.0,224.2968826823722,-0.0,46.757811906844395,-0.0,136.05469083249935,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.99725341796875,0.0,0.0,133.41796460530765,0.0,-133.41796460530765,133.41796460530765,0.0,-133.41796460530765,224.2968826823722,0.0,135.7031173176278,224.2968826823722,0.0,135.7031173176278,46.757811906844395,0.0,-46.75781190684438,46.757811906844395,0.0,-46.75781190684438,136.05469083249935,0.0,-136.05469083249932,136.05469083249935,0.0,-136.05469083249932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.246994,2.328582763671875,2.3285828360104035,2.0,1.0,3.9147191047668457,3.9147189706841563,2.0,1.0,0.8160777688026428,0.8160777791551611,2.0,1.0,2.3746023178100586,2.3746022596469727,2.0,1.0,133.41796460530765,-0.0,224.2968826823722,-0.0,46.757811906844395,-0.0,136.05469083249935,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,133.41796460530765,0.0,-133.41796460530765,133.41796460530765,0.0,-133.41796460530765,224.2968826823722,0.0,135.7031173176278,224.2968826823722,0.0,135.7031173176278,46.757811906844395,0.0,-46.75781190684438,46.757811906844395,0.0,-46.75781190684438,136.05469083249935,0.0,-136.05469083249932,136.05469083249935,0.0,-136.05469083249932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.275427,2.328582763671875,2.3285828360104035,2.0,1.0,3.9147191047668457,3.9147189706841563,2.0,1.0,0.8160777688026428,0.8160777791551611,2.0,1.0,2.3746023178100586,2.3746022596469727,2.0,1.0,133.41796460530765,-0.0,224.2968826823722,-0.0,46.757811906844395,-0.0,136.05469083249935,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,133.41796460530765,0.0,-133.41796460530765,133.41796460530765,0.0,-133.41796460530765,224.2968826823722,0.0,135.7031173176278,224.2968826823722,0.0,135.7031173176278,46.757811906844395,0.0,-46.75781190684438,46.757811906844395,0.0,-46.75781190684438,136.05469083249935,0.0,-136.05469083249932,136.05469083249935,0.0,-136.05469083249932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.310654,2.328582763671875,2.3285828360104035,2.0,1.0,3.9147191047668457,3.9147189706841563,2.0,1.0,0.8160777688026428,0.8160777791551611,2.0,1.0,2.3746023178100586,2.3746022596469727,2.0,1.0,133.41796460530765,-0.0,224.2968826823722,-0.0,46.757811906844395,-0.0,136.05469083249935,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,133.41796460530765,0.0,-133.41796460530765,133.41796460530765,0.0,-133.41796460530765,224.2968826823722,0.0,135.7031173176278,224.2968826823722,0.0,135.7031173176278,46.757811906844395,0.0,-46.75781190684438,46.757811906844395,0.0,-46.75781190684438,136.05469083249935,0.0,-136.05469083249932,136.05469083249935,0.0,-136.05469083249932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.341745,2.328582763671875,2.3285828360104035,2.0,1.0,3.9147191047668457,3.9147189706841563,2.0,1.0,0.8160777688026428,0.8160777791551611,2.0,1.0,2.3746023178100586,2.3746022596469727,2.0,1.0,133.41796460530765,-0.0,224.2968826823722,-0.0,46.757811906844395,-0.0,136.05469083249935,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,133.41796460530765,0.0,-133.41796460530765,133.41796460530765,0.0,-133.41796460530765,224.2968826823722,0.0,135.7031173176278,224.2968826823722,0.0,135.7031173176278,46.757811906844395,0.0,-46.75781190684438,46.757811906844395,0.0,-46.75781190684438,136.05469083249935,0.0,-136.05469083249932,136.05469083249935,0.0,-136.05469083249932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.377103,2.328582763671875,2.3285828360104035,2.0,1.0,3.9147191047668457,3.9147189706841563,2.0,1.0,0.8160777688026428,0.8160777791551611,2.0,1.0,2.3746023178100586,2.3746022596469727,2.0,1.0,133.41796460530765,-0.0,224.2968826823722,-0.0,46.757811906844395,-0.0,136.05469083249935,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.99725341796875,0.0,0.0,133.41796460530765,0.0,-133.41796460530765,133.41796460530765,0.0,-133.41796460530765,224.2968826823722,0.0,135.7031173176278,224.2968826823722,0.0,135.7031173176278,46.757811906844395,0.0,-46.75781190684438,46.757811906844395,0.0,-46.75781190684438,136.05469083249935,0.0,-136.05469083249932,136.05469083249935,0.0,-136.05469083249932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
