Timestamp,0neo encoder angle,0absolute encoder angle,0angle reset itterations,Num of reset calls,0neo encoder angle,0absolute encoder angle,0angle reset itterations,Num of reset calls,0neo encoder angle,0absolute encoder angle,0angle reset itterations,Num of reset calls,0neo encoder angle,0absolute encoder angle,0angle reset itterations,Num of reset calls,fl steer angle,fl drive velocity,fr steer angle,fr drive velocity,bl steer angle,bl drive velocity,br steer angle,br drive velocity,fl module position,fr module position,bl module position,br module position,fl target angle,fl target velocity,fr target angle,fr target velocity,bl target angle,bl target velocity,br target angle,br target velocity,fl drive voltage,fr drive voltage,bl drive voltage,br drive voltage,Heading,poseX,poseY,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference,Current angle,Target angle,Bearing Difference
3.33183,0.1089126393198967,0.10891263593988053,2.0,1.0,0.09664078801870346,0.09510680884890975,2.0,1.0,0.12118448317050934,0.11965050145508001,2.0,1.0,0.15493206679821014,0.1564660403643354,2.0,1.0,6.240234568660662,-0.0,5.537109282290161,-0.0,6.943359428144339,-0.0,8.876953538776391,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.99725341796875,0.0,0.0,6.240234568660662,0.0,-6.2402345686606395,6.240234568660662,0.0,-6.2402345686606395,5.537109282290161,0.0,-5.537109282290203,5.537109282290161,0.0,-5.537109282290203,6.943359428144339,0.0,-6.94335942814439,6.943359428144339,0.0,-6.94335942814439,8.876953538776391,0.0,-8.876953538776434,8.876953538776391,0.0,-8.876953538776434
3.499213,0.1089126393198967,0.10891263593988053,2.0,1.0,0.09664078801870346,0.0966407896367954,2.0,1.0,0.12118448317050934,0.11965050145508001,2.0,1.0,0.15493206679821014,0.15493205957644976,2.0,1.0,6.240234568660662,-0.0,5.537109282290161,-0.0,6.943359428144339,-0.0,8.876953538776391,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.9945068359375,0.0,0.0,6.240234568660662,0.0,-6.2402345686606395,6.240234568660662,0.0,-6.2402345686606395,5.537109282290161,0.0,-5.537109282290203,5.537109282290161,0.0,-5.537109282290203,6.943359428144339,0.0,-6.94335942814439,6.943359428144339,0.0,-6.94335942814439,8.876953538776391,0.0,-8.876953538776434,8.876953538776391,0.0,-8.876953538776434
3.544147,0.1089126393198967,0.10891263593988053,2.0,1.0,0.09664078801870346,0.09510680884890975,2.0,1.0,0.12118448317050934,0.11965050145508001,2.0,1.0,0.15493206679821014,0.1564660403643354,2.0,1.0,6.240234568660662,-0.0,5.537109282290161,-0.0,6.943359428144339,-0.0,8.876953538776391,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.9945068359375,0.0,0.0,6.240234568660662,0.0,-6.2402345686606395,6.240234568660662,0.0,-6.2402345686606395,5.537109282290161,0.0,-5.537109282290203,5.537109282290161,0.0,-5.537109282290203,6.943359428144339,0.0,-6.94335942814439,6.943359428144339,0.0,-6.94335942814439,8.876953538776391,0.0,-8.876953538776434,8.876953538776391,0.0,-8.876953538776434
3.58844,0.1089126393198967,0.10891263593988053,2.0,1.0,0.09664078801870346,0.09510680884890975,2.0,1.0,0.12118448317050934,0.11965050145508001,2.0,1.0,0.15493206679821014,0.1564660403643354,2.0,1.0,6.240234568660662,-0.0,5.537109282290161,-0.0,6.943359428144339,-0.0,8.876953538776391,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.9945068359375,0.0,0.0,6.240234568660662,0.0,-6.2402345686606395,6.240234568660662,0.0,-6.2402345686606395,5.537109282290161,0.0,-5.537109282290203,5.537109282290161,0.0,-5.537109282290203,6.943359428144339,0.0,-6.94335942814439,6.943359428144339,0.0,-6.94335942814439,8.876953538776391,0.0,-8.876953538776434,8.876953538776391,0.0,-8.876953538776434
3.666393,0.1089126393198967,0.10891263593988053,2.0,1.0,0.09664078801870346,0.0966407896367954,2.0,1.0,0.12118448317050934,0.11965050145508001,2.0,1.0,0.15493206679821014,0.15493205957644976,2.0,1.0,6.240234568660662,-0.0,5.537109282290161,-0.0,6.943359428144339,-0.0,8.876953538776391,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.9945068359375,0.0,0.0,6.240234568660662,0.0,-6.2402345686606395,6.240234568660662,0.0,-6.2402345686606395,5.537109282290161,0.0,-5.537109282290203,5.537109282290161,0.0,-5.537109282290203,6.943359428144339,0.0,-6.94335942814439,6.943359428144339,0.0,-6.94335942814439,8.876953538776391,0.0,-8.876953538776434,8.876953538776391,0.0,-8.876953538776434
3.697918,0.1089126393198967,0.10891263593988053,2.0,1.0,0.09664078801870346,0.0966407896367954,2.0,1.0,0.12118448317050934,0.11965050145508001,2.0,1.0,0.15493206679821014,0.15493205957644976,2.0,1.0,6.240234568660662,-0.0,5.537109282290161,-0.0,6.943359428144339,-0.0,8.876953538776391,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.9945068359375,0.0,0.0,6.240234568660662,0.0,-6.2402345686606395,6.240234568660662,0.0,-6.2402345686606395,5.537109282290161,0.0,-5.537109282290203,5.537109282290161,0.0,-5.537109282290203,6.943359428144339,0.0,-6.94335942814439,6.943359428144339,0.0,-6.94335942814439,8.876953538776391,0.0,-8.876953538776434,8.876953538776391,0.0,-8.876953538776434
3.747152,0.1089126393198967,0.10891263593988053,2.0,1.0,0.09664078801870346,0.0966407896367954,2.0,1.0,0.12118448317050934,0.11965050145508001,2.0,1.0,0.15493206679821014,0.1564660403643354,2.0,1.0,6.240234568660662,-0.0,5.537109282290161,-0.0,6.943359428144339,-0.0,8.876953538776391,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.99176025390625,0.0,0.0,6.240234568660662,0.0,-6.2402345686606395,6.240234568660662,0.0,-6.2402345686606395,5.537109282290161,0.0,-5.537109282290203,5.537109282290161,0.0,-5.537109282290203,6.943359428144339,0.0,-6.94335942814439,6.943359428144339,0.0,-6.94335942814439,8.876953538776391,0.0,-8.876953538776434,8.876953538776391,0.0,-8.876953538776434
3.784098,0.1089126393198967,0.10891263593988053,2.0,1.0,0.09664078801870346,0.0966407896367954,2.0,1.0,0.12118448317050934,0.11965050145508001,2.0,1.0,0.15493206679821014,0.1564660403643354,2.0,1.0,6.240234568660662,-0.0,5.537109282290161,-0.0,6.943359428144339,-0.0,8.876953538776391,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.9945068359375,0.0,0.0,6.240234568660662,0.0,-6.2402345686606395,6.240234568660662,0.0,-6.2402345686606395,5.537109282290161,0.0,-5.537109282290203,5.537109282290161,0.0,-5.537109282290203,6.943359428144339,0.0,-6.94335942814439,6.943359428144339,0.0,-6.94335942814439,8.876953538776391,0.0,-8.876953538776434,8.876953538776391,0.0,-8.876953538776434
3.825659,0.1089126393198967,0.10891263593988053,2.0,1.0,0.09664078801870346,0.0966407896367954,2.0,1.0,0.12118448317050934,0.11965050145508001,2.0,1.0,0.15493206679821014,0.1564660403643354,2.0,1.0,6.240234568660662,-0.0,5.537109282290161,-0.0,6.943359428144339,-0.0,8.876953538776391,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.9945068359375,0.0,0.0,6.240234568660662,0.0,-6.2402345686606395,6.240234568660662,0.0,-6.2402345686606395,5.537109282290161,0.0,-5.537109282290203,5.537109282290161,0.0,-5.537109282290203,6.943359428144339,0.0,-6.94335942814439,6.943359428144339,0.0,-6.94335942814439,8.876953538776391,0.0,-8.876953538776434,8.876953538776391,0.0,-8.876953538776434
3.867422,0.1089126393198967,0.10891263593988053,2.0,1.0,0.09664078801870346,0.0966407896367954,2.0,1.0,0.12118448317050934,0.12118448224296566,2.0,1.0,0.15493206679821014,0.1564660403643354,2.0,1.0,6.240234568660662,-0.0,5.537109282290161,-0.0,6.943359428144339,-0.0,8.876953538776391,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.9945068359375,0.0,0.0,6.240234568660662,0.0,-6.2402345686606395,6.240234568660662,0.0,-6.2402345686606395,5.537109282290161,0.0,-5.537109282290203,5.537109282290161,0.0,-5.537109282290203,6.943359428144339,0.0,-6.94335942814439,6.943359428144339,0.0,-6.94335942814439,8.876953538776391,0.0,-8.876953538776434,8.876953538776391,0.0,-8.876953538776434
